time_step,sector_id,row,col,x,y,true_status,label,treatment_timer,wind_speed,wind_direction,humidity,season_multiplier,neighbors
44,87,8,7,7.0,8.0,1,infected,6,3.41,104.74,80.73,1.27,"76,77,78,86,88,96,97,98"
44,88,8,8,8.0,8.0,1,infected,6,3.41,104.74,80.73,1.27,"77,78,79,87,89,97,98,99"
44,89,8,9,9.0,8.0,0,healthy,0,3.41,104.74,80.73,1.27,"78,79,88,98,99"
44,90,9,0,0.0,9.0,1,infected,7,3.41,104.74,80.73,1.27,"80,81,91"
44,91,9,1,1.0,9.0,0,healthy,0,3.41,104.74,80.73,1.27,"80,81,82,90,92"
44,92,9,2,2.0,9.0,1,infected,4,3.41,104.74,80.73,1.27,"81,82,83,91,93"
44,93,9,3,3.0,9.0,1,infected,4,3.41,104.74,80.73,1.27,"82,83,84,92,94"
44,94,9,4,4.0,9.0,0,healthy,0,3.41,104.74,80.73,1.27,"83,84,85,93,95"
44,95,9,5,5.0,9.0,0,healthy,0,3.41,104.74,80.73,1.27,"84,85,86,94,96"
44,96,9,6,6.0,9.0,1,infected,3,3.41,104.74,80.73,1.27,"85,86,87,95,97"
44,97,9,7,7.0,9.0,1,infected,4,3.41,104.74,80.73,1.27,"86,87,88,96,98"
44,98,9,8,8.0,9.0,1,infected,2,3.41,104.74,80.73,1.27,"87,88,89,97,99"
44,99,9,9,9.0,9.0,1,infected,2,3.41,104.74,80.73,1.27,"88,89,98"
45,0,0,0,0.0,0.0,1,infected,1,7.32,93.42,82.13,1.262,"1,10,11"
45,1,0,1,1.0,0.0,1,infected,6,7.32,93.42,82.13,1.262,"0,2,10,11,12"
45,2,0,2,2.0,0.0,1,infected,7,7.32,93.42,82.13,1.262,"1,3,11,12,13"
45,3,0,3,3.0,0.0,1,infected,4,7.32,93.42,82.13,1.262,"2,4,12,13,14"
45,4,0,4,4.0,0.0,1,infected,4,7.32,93.42,82.13,1.262,"3,5,13,14,15"
45,5,0,5,5.0,0.0,1,infected,5,7.32,93.42,82.13,1.262,"4,6,14,15,16"
45,6,0,6,6.0,0.0,0,healthy,0,7.32,93.42,82.13,1.262,"5,7,15,16,17"
45,7,0,7,7.0,0.0,1,infected,2,7.32,93.42,82.13,1.262,"6,8,16,17,18"
45,8,0,8,8.0,0.0,1,infected,1,7.32,93.42,82.13,1.262,"7,9,17,18,19"
45,9,0,9,9.0,0.0,1,infected,2,7.32,93.42,82.13,1.262,"8,18,19"
45,10,1,0,0.0,1.0,0,healthy,0,7.32,93.42,82.13,1.262,"0,1,11,20,21"
45,11,1,1,1.0,1.0,1,infected,6,7.32,93.42,82.13,1.262,"0,1,2,10,12,20,21,22"
45,12,1,2,2.0,1.0,1,infected,3,7.32,93.42,82.13,1.262,"1,2,3,11,13,21,22,23"
45,13,1,3,3.0,1.0,1,infected,3,7.32,93.42,82.13,1.262,"2,3,4,12,14,22,23,24"
45,14,1,4,4.0,1.0,1,infected,7,7.32,93.42,82.13,1.262,"3,4,5,13,15,23,24,25"
45,15,1,5,5.0,1.0,1,infected,2,7.32,93.42,82.13,1.262,"4,5,6,14,16,24,25,26"
45,16,1,6,6.0,1.0,1,infected,1,7.32,93.42,82.13,1.262,"5,6,7,15,17,25,26,27"
45,17,1,7,7.0,1.0,1,infected,2,7.32,93.42,82.13,1.262,"6,7,8,16,18,26,27,28"
45,18,1,8,8.0,1.0,0,healthy,0,7.32,93.42,82.13,1.262,"7,8,9,17,19,27,28,29"
45,19,1,9,9.0,1.0,1,infected,1,7.32,93.42,82.13,1.262,"8,9,18,28,29"
45,20,2,0,0.0,2.0,1,infected,5,7.32,93.42,82.13,1.262,"10,11,21,30,31"
45,21,2,1,1.0,2.0,1,infected,7,7.32,93.42,82.13,1.262,"10,11,12,20,22,30,31,32"
45,22,2,2,2.0,2.0,1,infected,2,7.32,93.42,82.13,1.262,"11,12,13,21,23,31,32,33"
45,23,2,3,3.0,2.0,0,healthy,0,7.32,93.42,82.13,1.262,"12,13,14,22,24,32,33,34"
45,24,2,4,4.0,2.0,1,infected,1,7.32,93.42,82.13,1.262,"13,14,15,23,25,33,34,35"
45,25,2,5,5.0,2.0,0,healthy,0,7.32,93.42,82.13,1.262,"14,15,16,24,26,34,35,36"
45,26,2,6,6.0,2.0,1,infected,7,7.32,93.42,82.13,1.262,"15,16,17,25,27,35,36,37"
45,27,2,7,7.0,2.0,1,infected,1,7.32,93.42,82.13,1.262,"16,17,18,26,28,36,37,38"
45,28,2,8,8.0,2.0,1,infected,1,7.32,93.42,82.13,1.262,"17,18,19,27,29,37,38,39"
45,29,2,9,9.0,2.0,1,infected,2,7.32,93.42,82.13,1.262,"18,19,28,38,39"
45,30,3,0,0.0,3.0,1,infected,4,7.32,93.42,82.13,1.262,"20,21,31,40,41"
45,31,3,1,1.0,3.0,1,infected,1,7.32,93.42,82.13,1.262,"20,21,22,30,32,40,41,42"
45,32,3,2,2.0,3.0,1,infected,5,7.32,93.42,82.13,1.262,"21,22,23,31,33,41,42,43"
45,33,3,3,3.0,3.0,1,infected,3,7.32,93.42,82.13,1.262,"22,23,24,32,34,42,43,44"
45,34,3,4,4.0,3.0,1,infected,7,7.32,93.42,82.13,1.262,"23,24,25,33,35,43,44,45"
45,35,3,5,5.0,3.0,1,infected,5,7.32,93.42,82.13,1.262,"24,25,26,34,36,44,45,46"
45,36,3,6,6.0,3.0,1,infected,6,7.32,93.42,82.13,1.262,"25,26,27,35,37,45,46,47"
45,37,3,7,7.0,3.0,1,infected,6,7.32,93.42,82.13,1.262,"26,27,28,36,38,46,47,48"
45,38,3,8,8.0,3.0,0,healthy,0,7.32,93.42,82.13,1.262,"27,28,29,37,39,47,48,49"
45,39,3,9,9.0,3.0,1,infected,2,7.32,93.42,82.13,1.262,"28,29,38,48,49"
45,40,4,0,0.0,4.0,1,infected,6,7.32,93.42,82.13,1.262,"30,31,41,50,51"
45,41,4,1,1.0,4.0,1,infected,4,7.32,93.42,82.13,1.262,"30,31,32,40,42,50,51,52"
45,42,4,2,2.0,4.0,1,infected,2,7.32,93.42,82.13,1.262,"31,32,33,41,43,51,52,53"
45,43,4,3,3.0,4.0,1,infected,2,7.32,93.42,82.13,1.262,"32,33,34,42,44,52,53,54"
45,44,4,4,4.0,4.0,1,infected,6,7.32,93.42,82.13,1.262,"33,34,35,43,45,53,54,55"
45,45,4,5,5.0,4.0,1,infected,3,7.32,93.42,82.13,1.262,"34,35,36,44,46,54,55,56"
45,46,4,6,6.0,4.0,1,infected,4,7.32,93.42,82.13,1.262,"35,36,37,45,47,55,56,57"
45,47,4,7,7.0,4.0,1,infected,5,7.32,93.42,82.13,1.262,"36,37,38,46,48,56,57,58"
45,48,4,8,8.0,4.0,1,infected,7,7.32,93.42,82.13,1.262,"37,38,39,47,49,57,58,59"
45,49,4,9,9.0,4.0,1,infected,7,7.32,93.42,82.13,1.262,"38,39,48,58,59"
45,50,5,0,0.0,5.0,0,healthy,0,7.32,93.42,82.13,1.262,"40,41,51,60,61"
45,51,5,1,1.0,5.0,1,infected,7,7.32,93.42,82.13,1.262,"40,41,42,50,52,60,61,62"
45,52,5,2,2.0,5.0,0,healthy,0,7.32,93.42,82.13,1.262,"41,42,43,51,53,61,62,63"
45,53,5,3,3.0,5.0,1,infected,6,7.32,93.42,82.13,1.262,"42,43,44,52,54,62,63,64"
45,54,5,4,4.0,5.0,1,infected,4,7.32,93.42,82.13,1.262,"43,44,45,53,55,63,64,65"
45,55,5,5,5.0,5.0,1,infected,2,7.32,93.42,82.13,1.262,"44,45,46,54,56,64,65,66"
45,56,5,6,6.0,5.0,1,infected,3,7.32,93.42,82.13,1.262,"45,46,47,55,57,65,66,67"
45,57,5,7,7.0,5.0,1,infected,4,7.32,93.42,82.13,1.262,"46,47,48,56,58,66,67,68"
45,58,5,8,8.0,5.0,1,infected,7,7.32,93.42,82.13,1.262,"47,48,49,57,59,67,68,69"
45,59,5,9,9.0,5.0,1,infected,6,7.32,93.42,82.13,1.262,"48,49,58,68,69"
45,60,6,0,0.0,6.0,1,infected,2,7.32,93.42,82.13,1.262,"50,51,61,70,71"
45,61,6,1,1.0,6.0,1,infected,2,7.32,93.42,82.13,1.262,"50,51,52,60,62,70,71,72"
45,62,6,2,2.0,6.0,1,infected,6,7.32,93.42,82.13,1.262,"51,52,53,61,63,71,72,73"
45,63,6,3,3.0,6.0,1,infected,5,7.32,93.42,82.13,1.262,"52,53,54,62,64,72,73,74"
45,64,6,4,4.0,6.0,1,infected,3,7.32,93.42,82.13,1.262,"53,54,55,63,65,73,74,75"
45,65,6,5,5.0,6.0,1,infected,6,7.32,93.42,82.13,1.262,"54,55,56,64,66,74,75,76"
45,66,6,6,6.0,6.0,1,infected,4,7.32,93.42,82.13,1.262,"55,56,57,65,67,75,76,77"
45,67,6,7,7.0,6.0,1,infected,3,7.32,93.42,82.13,1.262,"56,57,58,66,68,76,77,78"
45,68,6,8,8.0,6.0,1,infected,6,7.32,93.42,82.13,1.262,"57,58,59,67,69,77,78,79"
45,69,6,9,9.0,6.0,1,infected,7,7.32,93.42,82.13,1.262,"58,59,68,78,79"
45,70,7,0,0.0,7.0,1,infected,5,7.32,93.42,82.13,1.262,"60,61,71,80,81"
45,71,7,1,1.0,7.0,1,infected,2,7.32,93.42,82.13,1.262,"60,61,62,70,72,80,81,82"
45,72,7,2,2.0,7.0,1,infected,7,7.32,93.42,82.13,1.262,"61,62,63,71,73,81,82,83"
45,73,7,3,3.0,7.0,1,infected,6,7.32,93.42,82.13,1.262,"62,63,64,72,74,82,83,84"
45,74,7,4,4.0,7.0,1,infected,2,7.32,93.42,82.13,1.262,"63,64,65,73,75,83,84,85"
45,75,7,5,5.0,7.0,1,infected,7,7.32,93.42,82.13,1.262,"64,65,66,74,76,84,85,86"
45,76,7,6,6.0,7.0,1,infected,5,7.32,93.42,82.13,1.262,"65,66,67,75,77,85,86,87"
45,77,7,7,7.0,7.0,1,infected,3,7.32,93.42,82.13,1.262,"66,67,68,76,78,86,87,88"
45,78,7,8,8.0,7.0,1,infected,3,7.32,93.42,82.13,1.262,"67,68,69,77,79,87,88,89"
45,79,7,9,9.0,7.0,0,healthy,0,7.32,93.42,82.13,1.262,"68,69,78,88,89"
45,80,8,0,0.0,8.0,1,infected,4,7.32,93.42,82.13,1.262,"70,71,81,90,91"
45,81,8,1,1.0,8.0,1,infected,1,7.32,93.42,82.13,1.262,"70,71,72,80,82,90,91,92"
45,82,8,2,2.0,8.0,0,healthy,0,7.32,93.42,82.13,1.262,"71,72,73,81,83,91,92,93"
45,83,8,3,3.0,8.0,1,infected,4,7.32,93.42,82.13,1.262,"72,73,74,82,84,92,93,94"
45,84,8,4,4.0,8.0,1,infected,3,7.32,93.42,82.13,1.262,"73,74,75,83,85,93,94,95"
45,85,8,5,5.0,8.0,1,infected,1,7.32,93.42,82.13,1.262,"74,75,76,84,86,94,95,96"
45,86,8,6,6.0,8.0,1,infected,6,7.32,93.42,82.13,1.262,"75,76,77,85,87,95,96,97"
45,87,8,7,7.0,8.0,1,infected,5,7.32,93.42,82.13,1.262,"76,77,78,86,88,96,97,98"
45,88,8,8,8.0,8.0,1,infected,5,7.32,93.42,82.13,1.262,"77,78,79,87,89,97,98,99"
45,89,8,9,9.0,8.0,1,infected,7,7.32,93.42,82.13,1.262,"78,79,88,98,99"
45,90,9,0,0.0,9.0,1,infected,6,7.32,93.42,82.13,1.262,"80,81,91"
45,91,9,1,1.0,9.0,1,infected,7,7.32,93.42,82.13,1.262,"80,81,82,90,92"
45,92,9,2,2.0,9.0,1,infected,3,7.32,93.42,82.13,1.262,"81,82,83,91,93"
45,93,9,3,3.0,9.0,1,infected,3,7.32,93.42,82.13,1.262,"82,83,84,92,94"
45,94,9,4,4.0,9.0,0,healthy,0,7.32,93.42,82.13,1.262,"83,84,85,93,95"
45,95,9,5,5.0,9.0,1,infected,7,7.32,93.42,82.13,1.262,"84,85,86,94,96"
45,96,9,6,6.0,9.0,1,infected,2,7.32,93.42,82.13,1.262,"85,86,87,95,97"
45,97,9,7,7.0,9.0,1,infected,3,7.32,93.42,82.13,1.262,"86,87,88,96,98"
45,98,9,8,8.0,9.0,1,infected,1,7.32,93.42,82.13,1.262,"87,88,89,97,99"
45,99,9,9,9.0,9.0,1,infected,1,7.32,93.42,82.13,1.262,"88,89,98"
46,0,0,0,0.0,0.0,0,healthy,0,6.22,90.19,83.34,1.253,"1,10,11"
46,1,0,1,1.0,0.0,1,infected,5,6.22,90.19,83.34,1.253,"0,2,10,11,12"
46,2,0,2,2.0,0.0,1,infected,6,6.22,90.19,83.34,1.253,"1,3,11,12,13"
46,3,0,3,3.0,0.0,1,infected,3,6.22,90.19,83.34,1.253,"2,4,12,13,14"
46,4,0,4,4.0,0.0,1,infected,3,6.22,90.19,83.34,1.253,"3,5,13,14,15"
46,5,0,5,5.0,0.0,1,infected,4,6.22,90.19,83.34,1.253,"4,6,14,15,16"
46,6,0,6,6.0,0.0,1,infected,7,6.22,90.19,83.34,1.253,"5,7,15,16,17"
46,7,0,7,7.0,0.0,1,infected,1,6.22,90.19,83.34,1.253,"6,8,16,17,18"
46,8,0,8,8.0,0.0,0,healthy,0,6.22,90.19,83.34,1.253,"7,9,17,18,19"
46,9,0,9,9.0,0.0,1,infected,1,6.22,90.19,83.34,1.253,"8,18,19"
46,10,1,0,0.0,1.0,1,infected,7,6.22,90.19,83.34,1.253,"0,1,11,20,21"
46,11,1,1,1.0,1.0,1,infected,5,6.22,90.19,83.34,1.253,"0,1,2,10,12,20,21,22"
46,12,1,2,2.0,1.0,1,infected,2,6.22,90.19,83.34,1.253,"1,2,3,11,13,21,22,23"
46,13,1,3,3.0,1.0,1,infected,2,6.22,90.19,83.34,1.253,"2,3,4,12,14,22,23,24"
46,14,1,4,4.0,1.0,1,infected,6,6.22,90.19,83.34,1.253,"3,4,5,13,15,23,24,25"
46,15,1,5,5.0,1.0,1,infected,1,6.22,90.19,83.34,1.253,"4,5,6,14,16,24,25,26"
46,16,1,6,6.0,1.0,0,healthy,0,6.22,90.19,83.34,1.253,"5,6,7,15,17,25,26,27"
46,17,1,7,7.0,1.0,1,infected,1,6.22,90.19,83.34,1.253,"6,7,8,16,18,26,27,28"
46,18,1,8,8.0,1.0,1,infected,7,6.22,90.19,83.34,1.253,"7,8,9,17,19,27,28,29"
46,19,1,9,9.0,1.0,0,healthy,0,6.22,90.19,83.34,1.253,"8,9,18,28,29"
46,20,2,0,0.0,2.0,1,infected,4,6.22,90.19,83.34,1.253,"10,11,21,30,31"
46,21,2,1,1.0,2.0,1,infected,6,6.22,90.19,83.34,1.253,"10,11,12,20,22,30,31,32"
46,22,2,2,2.0,2.0,1,infected,1,6.22,90.19,83.34,1.253,"11,12,13,21,23,31,32,33"
46,23,2,3,3.0,2.0,1,infected,7,6.22,90.19,83.34,1.253,"12,13,14,22,24,32,33,34"
46,24,2,4,4.0,2.0,0,healthy,0,6.22,90.19,83.34,1.253,"13,14,15,23,25,33,34,35"
46,25,2,5,5.0,2.0,1,infected,7,6.22,90.19,83.34,1.253,"14,15,16,24,26,34,35,36"
46,26,2,6,6.0,2.0,1,infected,6,6.22,90.19,83.34,1.253,"15,16,17,25,27,35,36,37"
46,27,2,7,7.0,2.0,0,healthy,0,6.22,90.19,83.34,1.253,"16,17,18,26,28,36,37,38"
46,28,2,8,8.0,2.0,0,healthy,0,6.22,90.19,83.34,1.253,"17,18,19,27,29,37,38,39"
46,29,2,9,9.0,2.0,1,infected,1,6.22,90.19,83.34,1.253,"18,19,28,38,39"
46,30,3,0,0.0,3.0,1,infected,3,6.22,90.19,83.34,1.253,"20,21,31,40,41"
46,31,3,1,1.0,3.0,0,healthy,0,6.22,90.19,83.34,1.253,"20,21,22,30,32,40,41,42"
46,32,3,2,2.0,3.0,1,infected,4,6.22,90.19,83.34,1.253,"21,22,23,31,33,41,42,43"
46,33,3,3,3.0,3.0,1,infected,2,6.22,90.19,83.34,1.253,"22,23,24,32,34,42,43,44"
46,34,3,4,4.0,3.0,1,infected,6,6.22,90.19,83.34,1.253,"23,24,25,33,35,43,44,45"
46,35,3,5,5.0,3.0,1,infected,4,6.22,90.19,83.34,1.253,"24,25,26,34,36,44,45,46"
46,36,3,6,6.0,3.0,1,infected,5,6.22,90.19,83.34,1.253,"25,26,27,35,37,45,46,47"
46,37,3,7,7.0,3.0,1,infected,5,6.22,90.19,83.34,1.253,"26,27,28,36,38,46,47,48"
46,38,3,8,8.0,3.0,1,infected,7,6.22,90.19,83.34,1.253,"27,28,29,37,39,47,48,49"
46,39,3,9,9.0,3.0,1,infected,1,6.22,90.19,83.34,1.253,"28,29,38,48,49"
46,40,4,0,0.0,4.0,1,infected,5,6.22,90.19,83.34,1.253,"30,31,41,50,51"
46,41,4,1,1.0,4.0,1,infected,3,6.22,90.19,83.34,1.253,"30,31,32,40,42,50,51,52"
46,42,4,2,2.0,4.0,1,infected,1,6.22,90.19,83.34,1.253,"31,32,33,41,43,51,52,53"
46,43,4,3,3.0,4.0,1,infected,1,6.22,90.19,83.34,1.253,"32,33,34,42,44,52,53,54"
46,44,4,4,4.0,4.0,1,infected,5,6.22,90.19,83.34,1.253,"33,34,35,43,45,53,54,55"
46,45,4,5,5.0,4.0,1,infected,2,6.22,90.19,83.34,1.253,"34,35,36,44,46,54,55,56"
46,46,4,6,6.0,4.0,1,infected,3,6.22,90.19,83.34,1.253,"35,36,37,45,47,55,56,57"
46,47,4,7,7.0,4.0,1,infected,4,6.22,90.19,83.34,1.253,"36,37,38,46,48,56,57,58"
46,48,4,8,8.0,4.0,1,infected,6,6.22,90.19,83.34,1.253,"37,38,39,47,49,57,58,59"
46,49,4,9,9.0,4.0,1,infected,6,6.22,90.19,83.34,1.253,"38,39,48,58,59"
46,50,5,0,0.0,5.0,0,healthy,0,6.22,90.19,83.34,1.253,"40,41,51,60,61"
46,51,5,1,1.0,5.0,1,infected,6,6.22,90.19,83.34,1.253,"40,41,42,50,52,60,61,62"
46,52,5,2,2.0,5.0,1,infected,7,6.22,90.19,83.34,1.253,"41,42,43,51,53,61,62,63"
46,53,5,3,3.0,5.0,1,infected,5,6.22,90.19,83.34,1.253,"42,43,44,52,54,62,63,64"
46,54,5,4,4.0,5.0,1,infected,3,6.22,90.19,83.34,1.253,"43,44,45,53,55,63,64,65"
46,55,5,5,5.0,5.0,1,infected,1,6.22,90.19,83.34,1.253,"44,45,46,54,56,64,65,66"
46,56,5,6,6.0,5.0,1,infected,2,6.22,90.19,83.34,1.253,"45,46,47,55,57,65,66,67"
46,57,5,7,7.0,5.0,1,infected,3,6.22,90.19,83.34,1.253,"46,47,48,56,58,66,67,68"
46,58,5,8,8.0,5.0,1,infected,6,6.22,90.19,83.34,1.253,"47,48,49,57,59,67,68,69"
46,59,5,9,9.0,5.0,1,infected,5,6.22,90.19,83.34,1.253,"48,49,58,68,69"
46,60,6,0,0.0,6.0,1,infected,1,6.22,90.19,83.34,1.253,"50,51,61,70,71"
46,61,6,1,1.0,6.0,1,infected,1,6.22,90.19,83.34,1.253,"50,51,52,60,62,70,71,72"
46,62,6,2,2.0,6.0,1,infected,5,6.22,90.19,83.34,1.253,"51,52,53,61,63,71,72,73"
46,63,6,3,3.0,6.0,1,infected,4,6.22,90.19,83.34,1.253,"52,53,54,62,64,72,73,74"
46,64,6,4,4.0,6.0,1,infected,2,6.22,90.19,83.34,1.253,"53,54,55,63,65,73,74,75"
46,65,6,5,5.0,6.0,1,infected,5,6.22,90.19,83.34,1.253,"54,55,56,64,66,74,75,76"
46,66,6,6,6.0,6.0,1,infected,3,6.22,90.19,83.34,1.253,"55,56,57,65,67,75,76,77"
46,67,6,7,7.0,6.0,1,infected,2,6.22,90.19,83.34,1.253,"56,57,58,66,68,76,77,78"
46,68,6,8,8.0,6.0,1,infected,5,6.22,90.19,83.34,1.253,"57,58,59,67,69,77,78,79"
46,69,6,9,9.0,6.0,1,infected,6,6.22,90.19,83.34,1.253,"58,59,68,78,79"
46,70,7,0,0.0,7.0,1,infected,4,6.22,90.19,83.34,1.253,"60,61,71,80,81"
46,71,7,1,1.0,7.0,1,infected,1,6.22,90.19,83.34,1.253,"60,61,62,70,72,80,81,82"
46,72,7,2,2.0,7.0,1,infected,6,6.22,90.19,83.34,1.253,"61,62,63,71,73,81,82,83"
46,73,7,3,3.0,7.0,1,infected,5,6.22,90.19,83.34,1.253,"62,63,64,72,74,82,83,84"
46,74,7,4,4.0,7.0,1,infected,1,6.22,90.19,83.34,1.253,"63,64,65,73,75,83,84,85"
46,75,7,5,5.0,7.0,1,infected,6,6.22,90.19,83.34,1.253,"64,65,66,74,76,84,85,86"
46,76,7,6,6.0,7.0,1,infected,4,6.22,90.19,83.34,1.253,"65,66,67,75,77,85,86,87"
46,77,7,7,7.0,7.0,1,infected,2,6.22,90.19,83.34,1.253,"66,67,68,76,78,86,87,88"
46,78,7,8,8.0,7.0,1,infected,2,6.22,90.19,83.34,1.253,"67,68,69,77,79,87,88,89"
46,79,7,9,9.0,7.0,1,infected,7,6.22,90.19,83.34,1.253,"68,69,78,88,89"
46,80,8,0,0.0,8.0,1,infected,3,6.22,90.19,83.34,1.253,"70,71,81,90,91"
46,81,8,1,1.0,8.0,0,healthy,0,6.22,90.19,83.34,1.253,"70,71,72,80,82,90,91,92"
46,82,8,2,2.0,8.0,1,infected,7,6.22,90.19,83.34,1.253,"71,72,73,81,83,91,92,93"
46,83,8,3,3.0,8.0,1,infected,3,6.22,90.19,83.34,1.253,"72,73,74,82,84,92,93,94"
46,84,8,4,4.0,8.0,1,infected,2,6.22,90.19,83.34,1.253,"73,74,75,83,85,93,94,95"
46,85,8,5,5.0,8.0,0,healthy,0,6.22,90.19,83.34,1.253,"74,75,76,84,86,94,95,96"
46,86,8,6,6.0,8.0,1,infected,5,6.22,90.19,83.34,1.253,"75,76,77,85,87,95,96,97"
46,87,8,7,7.0,8.0,1,infected,4,6.22,90.19,83.34,1.253,"76,77,78,86,88,96,97,98"
46,88,8,8,8.0,8.0,1,infected,4,6.22,90.19,83.34,1.253,"77,78,79,87,89,97,98,99"
46,89,8,9,9.0,8.0,1,infected,6,6.22,90.19,83.34,1.253,"78,79,88,98,99"
46,90,9,0,0.0,9.0,1,infected,5,6.22,90.19,83.34,1.253,"80,81,91"
46,91,9,1,1.0,9.0,1,infected,6,6.22,90.19,83.34,1.253,"80,81,82,90,92"
46,92,9,2,2.0,9.0,1,infected,2,6.22,90.19,83.34,1.253,"81,82,83,91,93"
46,93,9,3,3.0,9.0,1,infected,2,6.22,90.19,83.34,1.253,"82,83,84,92,94"
46,94,9,4,4.0,9.0,1,infected,7,6.22,90.19,83.34,1.253,"83,84,85,93,95"
46,95,9,5,5.0,9.0,1,infected,6,6.22,90.19,83.34,1.253,"84,85,86,94,96"
46,96,9,6,6.0,9.0,1,infected,1,6.22,90.19,83.34,1.253,"85,86,87,95,97"
46,97,9,7,7.0,9.0,1,infected,2,6.22,90.19,83.34,1.253,"86,87,88,96,98"
46,98,9,8,8.0,9.0,0,healthy,0,6.22,90.19,83.34,1.253,"87,88,89,97,99"
46,99,9,9,9.0,9.0,0,healthy,0,6.22,90.19,83.34,1.253,"88,89,98"
47,0,0,0,0.0,0.0,1,infected,7,6.96,87.68,82.73,1.244,"1,10,11"
47,1,0,1,1.0,0.0,1,infected,4,6.96,87.68,82.73,1.244,"0,2,10,11,12"
47,2,0,2,2.0,0.0,1,infected,5,6.96,87.68,82.73,1.244,"1,3,11,12,13"
47,3,0,3,3.0,0.0,1,infected,2,6.96,87.68,82.73,1.244,"2,4,12,13,14"
47,4,0,4,4.0,0.0,1,infected,2,6.96,87.68,82.73,1.244,"3,5,13,14,15"
47,5,0,5,5.0,0.0,1,infected,3,6.96,87.68,82.73,1.244,"4,6,14,15,16"
47,6,0,6,6.0,0.0,1,infected,6,6.96,87.68,82.73,1.244,"5,7,15,16,17"
47,7,0,7,7.0,0.0,0,healthy,0,6.96,87.68,82.73,1.244,"6,8,16,17,18"
47,8,0,8,8.0,0.0,1,infected,7,6.96,87.68,82.73,1.244,"7,9,17,18,19"
47,9,0,9,9.0,0.0,0,healthy,0,6.96,87.68,82.73,1.244,"8,18,19"
47,10,1,0,0.0,1.0,1,infected,6,6.96,87.68,82.73,1.244,"0,1,11,20,21"
47,11,1,1,1.0,1.0,1,infected,4,6.96,87.68,82.73,1.244,"0,1,2,10,12,20,21,22"
47,12,1,2,2.0,1.0,1,infected,1,6.96,87.68,82.73,1.244,"1,2,3,11,13,21,22,23"
47,13,1,3,3.0,1.0,1,infected,1,6.96,87.68,82.73,1.244,"2,3,4,12,14,22,23,24"
47,14,1,4,4.0,1.0,1,infected,5,6.96,87.68,82.73,1.244,"3,4,5,13,15,23,24,25"
47,15,1,5,5.0,1.0,0,healthy,0,6.96,87.68,82.73,1.244,"4,5,6,14,16,24,25,26"
47,16,1,6,6.0,1.0,1,infected,7,6.96,87.68,82.73,1.244,"5,6,7,15,17,25,26,27"
47,17,1,7,7.0,1.0,0,healthy,0,6.96,87.68,82.73,1.244,"6,7,8,16,18,26,27,28"
47,18,1,8,8.0,1.0,1,infected,6,6.96,87.68,82.73,1.244,"7,8,9,17,19,27,28,29"
47,19,1,9,9.0,1.0,1,infected,7,6.96,87.68,82.73,1.244,"8,9,18,28,29"
47,20,2,0,0.0,2.0,1,infected,3,6.96,87.68,82.73,1.244,"10,11,21,30,31"
47,21,2,1,1.0,2.0,1,infected,5,6.96,87.68,82.73,1.244,"10,11,12,20,22,30,31,32"
47,22,2,2,2.0,2.0,0,healthy,0,6.96,87.68,82.73,1.244,"11,12,13,21,23,31,32,33"
47,23,2,3,3.0,2.0,1,infected,6,6.96,87.68,82.73,1.244,"12,13,14,22,24,32,33,34"
47,24,2,4,4.0,2.0,1,infected,7,6.96,87.68,82.73,1.244,"13,14,15,23,25,33,34,35"
47,25,2,5,5.0,2.0,1,infected,6,6.96,87.68,82.73,1.244,"14,15,16,24,26,34,35,36"
47,26,2,6,6.0,2.0,1,infected,5,6.96,87.68,82.73,1.244,"15,16,17,25,27,35,36,37"
47,27,2,7,7.0,2.0,1,infected,7,6.96,87.68,82.73,1.244,"16,17,18,26,28,36,37,38"
47,28,2,8,8.0,2.0,1,infected,7,6.96,87.68,82.73,1.244,"17,18,19,27,29,37,38,39"
47,29,2,9,9.0,2.0,0,healthy,0,6.96,87.68,82.73,1.244,"18,19,28,38,39"
47,30,3,0,0.0,3.0,1,infected,2,6.96,87.68,82.73,1.244,"20,21,31,40,41"
47,31,3,1,1.0,3.0,1,infected,7,6.96,87.68,82.73,1.244,"20,21,22,30,32,40,41,42"
47,32,3,2,2.0,3.0,1,infected,3,6.96,87.68,82.73,1.244,"21,22,23,31,33,41,42,43"
47,33,3,3,3.0,3.0,1,infected,1,6.96,87.68,82.73,1.244,"22,23,24,32,34,42,43,44"
47,34,3,4,4.0,3.0,1,infected,5,6.96,87.68,82.73,1.244,"23,24,25,33,35,43,44,45"
47,35,3,5,5.0,3.0,1,infected,3,6.96,87.68,82.73,1.244,"24,25,26,34,36,44,45,46"
47,36,3,6,6.0,3.0,1,infected,4,6.96,87.68,82.73,1.244,"25,26,27,35,37,45,46,47"
47,37,3,7,7.0,3.0,1,infected,4,6.96,87.68,82.73,1.244,"26,27,28,36,38,46,47,48"
47,38,3,8,8.0,3.0,1,infected,6,6.96,87.68,82.73,1.244,"27,28,29,37,39,47,48,49"
47,39,3,9,9.0,3.0,0,healthy,0,6.96,87.68,82.73,1.244,"28,29,38,48,49"
47,40,4,0,0.0,4.0,1,infected,4,6.96,87.68,82.73,1.244,"30,31,41,50,51"
47,41,4,1,1.0,4.0,1,infected,2,6.96,87.68,82.73,1.244,"30,31,32,40,42,50,51,52"
